customer_id,first_name,last_name,age,contact_pref,vehicle_id
1558,Ethan,Williams,66,Email,
1559,George,Williams,54,Mail,766
1560,George,Garcia,70,Mail,
1561,George,Johnson,29,SMS,
1562,Ethan,Johnson,69,Mail,
1563,Fiona,Williams,63,Mail,639
1564,Alice,Brown,71,Email,
1565,Ethan,Davis,32,Phone,
1566,Bob,Smith,59,Mail,
1567,Hannah,Smith,46,SMS,
1568,Bob,Jones,26,Email,
1569,Ethan,Garcia,46,Phone,
1570,Charlie,Johnson,33,Email,
1571,Ethan,Garcia,54,Mail,
1572,Alice,Williams,69,Email,
1573,Fiona,Brown,36,Mail,1000
1574,Hannah,Jones,20,SMS,
1575,Fiona,Williams,32,Phone,
1576,Bob,Garcia,77,Mail,769
1577,George,Jones,69,SMS,
1578,Hannah,Davis,26,Email,
1579,Charlie,Williams,62,SMS,
1580,Charlie,Garcia,36,Email,
1581,Charlie,Johnson,26,SMS,955
1582,George,Johnson,43,Phone,
1583,Hannah,Smith,77,SMS,
1584,Alice,Garcia,78,Email,
1585,Hannah,Brown,78,Phone,207
1586,Ethan,Davis,56,SMS,
1587,Ethan,Johnson,73,Phone,907
1588,Fiona,Jones,22,Mail,
1589,Charlie,Brown,19,Mail,
1590,Ethan,Miller,62,Email,333
1591,George,Brown,78,Email,796
1592,Diana,Miller,71,Mail,
1593,Diana,Smith,58,SMS,166
1594,Alice,Williams,26,Phone,548
1595,Ethan,Davis,72,Email,799
1596,Fiona,Smith,52,SMS,
1597,Bob,Williams,35,Mail,927
1598,Charlie,Miller,76,Mail,
1599,Hannah,Davis,49,Mail,
1600,Ethan,Brown,48,SMS,
1601,Alice,Smith,26,Mail,
1602,Alice,Smith,70,Mail,
1603,Charlie,Garcia,44,Email,
1604,Hannah,Johnson,29,Email,
1605,Fiona,Miller,80,Phone,252
1606,Hannah,Williams,53,Mail,768
1607,Charlie,Davis,27,Email,
1608,Hannah,Johnson,80,SMS,
1609,Hannah,Johnson,35,Phone,
1610,Fiona,Williams,47,Email,
1611,Alice,Miller,67,Mail,
1612,Diana,Jones,24,SMS,
1613,Fiona,Jones,66,SMS,
1614,George,Miller,64,Phone,
1615,Charlie,Johnson,29,Phone,
1616,Ethan,Miller,60,Email,
1617,Alice,Williams,22,SMS,
1618,Diana,Smith,30,Phone,
1619,Bob,Miller,55,Email,308
1620,Hannah,Miller,33,Mail,241
1621,Fiona,Garcia,18,SMS,236
1622,Alice,Jones,69,Mail,160
1623,Diana,Garcia,60,Mail,
1624,Alice,Davis,63,SMS,
1625,Ethan,Brown,37,Mail,
1626,Diana,Garcia,20,Email,477
1627,Alice,Williams,26,Mail,15
1628,Bob,Johnson,40,Email,
1629,Alice,Brown,40,Email,
1630,Ethan,Garcia,53,SMS,353
1631,Fiona,Davis,75,Phone,973
1632,Hannah,Garcia,79,Phone,
1633,Hannah,Williams,73,Phone,903
1634,Diana,Garcia,69,Phone,
1635,Charlie,Johnson,51,SMS,
1636,Charlie,Smith,54,SMS,
1637,Alice,Garcia,49,SMS,
1638,Charlie,Smith,21,Mail,791
1639,Hannah,Brown,43,SMS,
1640,Diana,Johnson,46,SMS,587
1641,Fiona,Jones,21,Email,
1642,Fiona,Garcia,35,Email,
1643,Diana,Smith,36,SMS,
1644,Alice,Garcia,55,SMS,
1645,Hannah,Williams,78,Email,
1646,Ethan,Garcia,55,Phone,
1647,George,Davis,28,Email,
1648,Bob,Davis,47,Mail,
1649,George,Brown,19,Phone,
1650,Ethan,Smith,65,SMS,651
1651,Diana,Garcia,32,Phone,
1652,Bob,Jones,19,SMS,
1653,Hannah,Smith,74,SMS,
1654,Ethan,Davis,55,Phone,
1655,Ethan,Jones,64,Mail,
1656,Charlie,Smith,74,Mail,
1657,George,Miller,75,Mail,
1658,Charlie,Brown,45,SMS,934
1659,Hannah,Miller,65,SMS,
1660,Hannah,Davis,25,Email,
1661,Charlie,Davis,64,SMS,
1662,Fiona,Brown,21,Mail,2
1663,Fiona,Johnson,74,Phone,
1664,Alice,Jones,47,SMS,
1665,Charlie,Garcia,37,Phone,467
1666,Charlie,Brown,52,Mail,447
1667,Charlie,Williams,75,Email,
1668,Diana,Davis,78,Mail,
1669,Charlie,Jones,35,Mail,
1670,Alice,Williams,29,Phone,932
1671,Bob,Smith,65,Email,82
1672,Charlie,Miller,32,Phone,358
1673,Ethan,Davis,36,Mail,
1674,George,Smith,40,Mail,914
1675,Bob,Johnson,59,Email,263
1676,Charlie,Williams,20,Email,
1677,Diana,Miller,40,SMS,
1678,Hannah,Brown,72,Mail,
1679,Diana,Smith,49,Phone,
1680,Ethan,Brown,55,Email,
1681,Ethan,Williams,79,SMS,31
1682,Charlie,Jones,36,Phone,
1683,Diana,Brown,38,Mail,
1684,Hannah,Miller,45,SMS,116
1685,Alice,Miller,78,SMS,787
1686,Charlie,Smith,35,Phone,126
1687,Hannah,Garcia,41,Email,
1688,Hannah,Garcia,53,Phone,
1689,Alice,Garcia,44,SMS,896
1690,Fiona,Davis,50,Phone,354
1691,Charlie,Miller,54,Email,
1692,Ethan,Johnson,68,Mail,76
1693,Fiona,Brown,57,SMS,
1694,Hannah,Davis,76,SMS,867
1695,Diana,Smith,43,Phone,
1696,Diana,Jones,38,Phone,
1697,Ethan,Johnson,74,SMS,
1698,Ethan,Johnson,53,Mail,
1699,George,Garcia,21,Phone,941
1700,George,Miller,61,Phone,730
1701,Diana,Jones,22,Email,
1702,Ethan,Brown,51,Phone,717
1703,George,Garcia,32,Email,
1704,Diana,Smith,20,Mail,
1705,Diana,Miller,52,Email,12
1706,Hannah,Johnson,36,Mail,508
1707,Fiona,Smith,23,SMS,318
1708,Diana,Garcia,28,SMS,
1709,Fiona,Jones,66,Mail,
1710,Bob,Miller,46,Email,150
1711,George,Davis,25,SMS,653
1712,Alice,Brown,45,Phone,
1713,Charlie,Garcia,37,Mail,
1714,Alice,Garcia,70,SMS,
1715,Charlie,Smith,73,SMS,
1716,Fiona,Davis,75,Phone,
1717,Hannah,Johnson,73,Mail,
1718,Fiona,Smith,30,Mail,
1719,Fiona,Miller,77,Phone,28
1720,Bob,Johnson,44,Email,
1721,Diana,Davis,19,Mail,679
1722,Bob,Johnson,18,Email,
1723,Bob,Davis,64,SMS,
1724,Bob,Smith,34,Phone,
1725,Charlie,Jones,58,Email,
1726,Fiona,Williams,34,SMS,
1727,Bob,Jones,63,Phone,
1728,Diana,Williams,27,Phone,
1729,Bob,Smith,72,Mail,
1730,Bob,Williams,39,Phone,
1731,Fiona,Johnson,28,Phone,
1732,Diana,Johnson,27,SMS,772
1733,Bob,Garcia,48,Phone,
1734,Alice,Jones,30,SMS,802
1735,Fiona,Johnson,72,Email,
1736,Bob,Johnson,30,Phone,
1737,Charlie,Smith,21,SMS,392
1738,Diana,Garcia,18,Email,
1739,George,Williams,41,Phone,
1740,Alice,Johnson,25,SMS,
1741,Charlie,Garcia,60,SMS,474
1742,Ethan,Johnson,77,SMS,
1743,Charlie,Johnson,34,Phone,314
1744,George,Miller,58,Mail,139
1745,Diana,Miller,65,Phone,
1746,Ethan,Smith,69,Email,
1747,Hannah,Miller,27,Email,660
1748,George,Miller,22,Mail,
1749,Fiona,Johnson,55,Mail,
1750,Ethan,Jones,21,Email,
1751,Ethan,Jones,50,SMS,
1752,Diana,Brown,28,Phone,576
1753,Charlie,Davis,70,Email,
1754,George,Brown,24,Phone,210
1755,Bob,Brown,69,Email,
1756,Diana,Williams,66,Email,522
1757,Diana,Garcia,34,Phone,
1758,George,Davis,25,Email,
1759,Fiona,Johnson,45,Mail,613
1760,Alice,Garcia,67,SMS,
1761,Diana,Smith,44,Email,
1762,Bob,Miller,49,Phone,
1763,George,Williams,77,SMS,
1764,Bob,Johnson,60,Mail,632
1765,Bob,Davis,66,Mail,
1766,Bob,Miller,54,Email,
1767,Alice,Jones,62,Email,
1768,Diana,Johnson,21,Mail,
1769,Hannah,Jones,70,Mail,
1770,Charlie,Williams,61,SMS,
1771,Ethan,Brown,28,Mail,
1772,Diana,Johnson,42,Email,
1773,Diana,Miller,29,Email,
1774,Fiona,Davis,52,SMS,220
1775,Charlie,Miller,34,SMS,670
1776,Charlie,Smith,56,Phone,
1777,Fiona,Williams,64,SMS,885
1778,Hannah,Brown,30,SMS,
1779,Fiona,Davis,63,Phone,
1780,Charlie,Miller,51,Phone,
1781,Alice,Miller,59,Phone,
1782,Ethan,Brown,47,Mail,
1783,Charlie,Williams,55,Phone,206
1784,Charlie,Smith,40,Mail,
1785,Charlie,Johnson,20,SMS,
1786,Fiona,Garcia,77,SMS,
1787,Diana,Jones,63,Phone,265
1788,George,Miller,21,Email,
1789,Alice,Smith,47,Phone,
1790,George,Davis,23,Mail,
1791,George,Johnson,55,Mail,
1792,Hannah,Smith,68,Email,
1793,Hannah,Smith,74,SMS,
1794,Diana,Davis,44,SMS,
1795,Diana,Smith,24,SMS,
1796,Ethan,Davis,66,Mail,545
1797,George,Garcia,73,Email,
1798,Fiona,Brown,54,Phone,
1799,Charlie,Davis,21,SMS,369
1800,Hannah,Garcia,52,Mail,
1801,Fiona,Johnson,45,Mail,
1802,Charlie,Brown,62,SMS,
1803,Fiona,Jones,68,Email,
1804,Fiona,Smith,61,Phone,
1805,Alice,Miller,57,SMS,470
1806,Fiona,Garcia,41,SMS,
1807,George,Miller,59,SMS,
1808,George,Smith,34,Phone,730
1809,Bob,Johnson,45,SMS,473
1810,Hannah,Williams,22,SMS,
1811,Bob,Williams,61,SMS,303
1812,Hannah,Jones,56,Mail,697
1813,Hannah,Garcia,49,SMS,
1814,Bob,Johnson,40,Mail,
1815,Alice,Jones,37,Email,
1816,Hannah,Garcia,53,Email,513
1817,Alice,Miller,22,Phone,
1818,Fiona,Jones,63,SMS,
1819,Fiona,Johnson,80,Phone,
1820,Bob,Brown,73,Mail,
1821,Bob,Miller,70,Mail,
1822,Hannah,Williams,33,Phone,2
1823,Ethan,Johnson,57,SMS,100
1824,Hannah,Garcia,20,Mail,
1825,George,Miller,55,Mail,
1826,Charlie,Garcia,30,Email,
1827,Hannah,Williams,34,SMS,
1828,Diana,Davis,47,SMS,
1829,Ethan,Jones,34,SMS,179
1830,Bob,Smith,25,SMS,
1831,Fiona,Miller,36,Phone,900
1832,Hannah,Brown,26,Phone,
1833,George,Williams,67,Email,417
1834,Diana,Brown,70,Phone,
1835,Fiona,Davis,70,Email,
1836,Fiona,Miller,70,Phone,
1837,Fiona,Miller,75,SMS,
1838,Charlie,Smith,19,SMS,593
1839,Fiona,Smith,69,Mail,
1840,Charlie,Smith,79,Mail,
1841,Fiona,Williams,75,Mail,
1842,Bob,Brown,76,Email,812
1843,Charlie,Williams,38,Mail,
1844,Fiona,Miller,41,Mail,
1845,Diana,Garcia,75,Mail,55
1846,Hannah,Smith,51,SMS,122
1847,Diana,Johnson,51,Mail,
1848,Alice,Miller,68,SMS,
1849,Diana,Williams,50,Email,44
1850,Alice,Garcia,79,Mail,986
1851,Alice,Brown,26,SMS,271
1852,Fiona,Miller,37,SMS,715
1853,Hannah,Davis,32,Email,
1854,Charlie,Brown,30,SMS,68
1855,Alice,Miller,42,Phone,
1856,Bob,Smith,47,Mail,
1857,Hannah,Johnson,38,Email,
1858,Bob,Williams,49,Mail,
1859,Charlie,Smith,25,Phone,
1860,Charlie,Williams,80,Email,
1861,Charlie,Davis,79,Mail,
1862,Diana,Smith,72,SMS,
1863,George,Brown,74,Email,
1864,Charlie,Smith,22,Phone,
1865,Charlie,Miller,69,Mail,
1866,Charlie,Davis,80,SMS,
1867,Charlie,Miller,63,Mail,
1868,Bob,Jones,51,SMS,241
1869,Charlie,Williams,18,SMS,
1870,George,Smith,76,Phone,
1871,Charlie,Williams,61,Mail,
1872,Alice,Miller,59,Email,
1873,Diana,Jones,56,SMS,
1874,Charlie,Garcia,72,SMS,
1875,Bob,Smith,27,Email,
1876,Alice,Williams,58,Phone,
1877,Fiona,Garcia,61,SMS,
1878,Charlie,Miller,35,Phone,
1879,Hannah,Williams,65,Phone,283
1880,Charlie,Miller,49,Email,
1881,Fiona,Williams,40,Phone,
1882,Hannah,Williams,36,SMS,
1883,Bob,Brown,41,Mail,
1884,Bob,Jones,63,SMS,932
1885,Alice,Davis,37,Phone,
1886,Charlie,Johnson,51,Email,
1887,Charlie,Miller,41,Mail,
1888,Fiona,Williams,32,Phone,
1889,Charlie,Garcia,40,Email,
1890,Fiona,Johnson,53,Email,
1891,George,Garcia,67,Email,603
1892,Charlie,Brown,60,Mail,
1893,George,Garcia,63,SMS,
1894,Diana,Brown,77,SMS,
1895,Fiona,Jones,61,Mail,111
1896,Fiona,Miller,63,SMS,
1897,Ethan,Garcia,66,Email,
1898,Hannah,Johnson,76,Email,
1899,Bob,Brown,51,SMS,
1900,Charlie,Johnson,70,Email,
1901,Fiona,Jones,36,Email,664
1902,Ethan,Brown,72,SMS,697
1903,Diana,Brown,24,Email,
1904,Hannah,Davis,47,Email,
1905,Bob,Davis,52,Mail,
1906,Diana,Williams,44,Phone,915
1907,Fiona,Jones,40,Mail,
1908,Bob,Williams,33,Email,
1909,Bob,Garcia,48,Phone,
1910,Hannah,Smith,28,Mail,
1911,Alice,Williams,73,Mail,
1912,George,Johnson,76,Mail,
1913,Bob,Smith,48,Mail,997
1914,Charlie,Garcia,41,Mail,76
1915,Fiona,Garcia,73,Email,
1916,George,Miller,57,Mail,
1917,Diana,Johnson,70,Phone,
1918,Hannah,Garcia,78,SMS,
1919,Diana,Williams,61,Email,332
1920,Charlie,Smith,40,Phone,
1921,Hannah,Brown,67,Email,93
1922,Diana,Davis,55,Phone,322
1923,Alice,Miller,64,Email,
1924,Ethan,Davis,53,Email,310
1925,Diana,Smith,51,Phone,
1926,Ethan,Miller,68,Mail,286
1927,George,Williams,71,Email,451
1928,Bob,Smith,54,Phone,
1929,Bob,Smith,56,SMS,980
1930,Diana,Williams,57,SMS,103
1931,Charlie,Davis,75,Email,
1932,George,Miller,75,Phone,
1933,Hannah,Williams,49,Email,
1934,Diana,Jones,34,SMS,
1935,Ethan,Williams,79,Email,802
1936,Alice,Davis,74,SMS,464
1937,Hannah,Miller,20,SMS,
1938,Hannah,Jones,57,SMS,
1939,Diana,Davis,50,Email,
1940,Hannah,Smith,63,Mail,
1941,Fiona,Miller,66,Email,
1942,George,Brown,71,Phone,
1943,Charlie,Davis,58,Mail,612
1944,Alice,Garcia,45,Phone,475
1945,Alice,Jones,79,Phone,826
1946,Alice,Brown,70,Mail,769
1947,Diana,Smith,39,Email,
1948,Charlie,Garcia,56,Mail,817
1949,Ethan,Davis,79,Mail,249
1950,Alice,Garcia,32,Email,
1951,Hannah,Brown,32,Mail,
1952,Hannah,Johnson,59,Phone,
1953,Alice,Jones,33,Mail,
1954,Bob,Jones,71,Phone,
1955,Bob,Williams,57,Email,
1956,Fiona,Miller,37,Mail,
1957,Diana,Davis,37,Mail,
1958,George,Smith,79,Phone,
1959,Hannah,Williams,21,Mail,
1960,Diana,Smith,51,Email,828
1961,Ethan,Smith,76,Mail,
1962,Charlie,Brown,73,Email,
1963,Charlie,Smith,26,Phone,
1964,Alice,Brown,77,SMS,673
1965,Ethan,Smith,60,Email,956
1966,Charlie,Smith,32,SMS,991
1967,Diana,Brown,29,Email,
1968,Ethan,Miller,58,SMS,
1969,Fiona,Jones,80,Mail,
1970,Hannah,Garcia,46,SMS,
1971,Charlie,Miller,69,SMS,
1972,Alice,Miller,49,Mail,869
1973,Hannah,Garcia,24,Mail,460
1974,Charlie,Johnson,18,Mail,
1975,Bob,Williams,31,Mail,757
1976,Alice,Garcia,29,Email,40
1977,Charlie,Smith,25,SMS,
1978,Fiona,Davis,36,SMS,
1979,George,Williams,27,Email,
1980,Diana,Williams,47,SMS,199
1981,George,Johnson,55,SMS,
1982,Fiona,Jones,60,SMS,
1983,Bob,Miller,46,Mail,22
1984,Diana,Garcia,51,SMS,752
1985,Fiona,Garcia,23,SMS,
1986,Charlie,Garcia,37,Email,
1987,Hannah,Johnson,52,Mail,
1988,Diana,Jones,61,SMS,
1989,George,Jones,72,Mail,
1990,Bob,Miller,33,Email,
1991,Alice,Smith,59,Phone,
1992,Hannah,Garcia,24,Email,
1993,Hannah,Garcia,63,Mail,
1994,Fiona,Williams,69,Phone,
1995,Charlie,Johnson,57,Mail,
1996,Ethan,Jones,19,Phone,
1997,Fiona,Johnson,38,Phone,
1998,George,Johnson,34,Email,
1999,Ethan,Jones,73,Phone,
2000,Alice,Davis,67,SMS,
2001,Ethan,Johnson,57,SMS,
2002,Bob,Jones,34,Mail,
2003,George,Williams,47,SMS,617
2004,Diana,Brown,57,Mail,827
2005,Bob,Jones,27,Phone,
2006,Fiona,Johnson,75,Email,
2007,Bob,Smith,59,Phone,
2008,Hannah,Williams,31,Email,37
2009,Diana,Johnson,24,Mail,649
2010,Ethan,Jones,77,Phone,882
2011,Fiona,Brown,24,SMS,849
2012,Charlie,Miller,45,Mail,
2013,Diana,Johnson,34,Phone,
2014,Charlie,Brown,51,Email,339
2015,Bob,Jones,54,SMS,
2016,Charlie,Brown,24,Phone,
2017,Bob,Davis,43,Mail,
2018,Fiona,Johnson,63,Phone,
2019,Charlie,Johnson,55,Mail,
2020,Fiona,Williams,53,Phone,344
2021,Alice,Miller,34,Phone,297
2022,Diana,Davis,40,Email,
2023,Bob,Williams,25,Mail,
2024,Fiona,Smith,70,Mail,
2025,Alice,Johnson,80,Mail,96
2026,Alice,Davis,78,SMS,
2027,Hannah,Davis,74,SMS,87
2028,Bob,Miller,79,Phone,
2029,Fiona,Johnson,36,Email,
2030,Ethan,Brown,43,SMS,
2031,Ethan,Brown,66,Mail,348
2032,George,Jones,61,Mail,
2033,Charlie,Johnson,29,Mail,698
2034,Diana,Jones,48,Email,
2035,Hannah,Miller,62,SMS,
2036,George,Brown,23,Phone,208
2037,Hannah,Miller,55,SMS,
2038,Fiona,Davis,28,Mail,
2039,George,Smith,30,Mail,
2040,George,Garcia,67,Email,
2041,Charlie,Smith,55,SMS,109
2042,Charlie,Garcia,65,Mail,
2043,Diana,Williams,33,Phone,
2044,Fiona,Williams,28,SMS,
2045,George,Davis,78,Mail,510
2046,Alice,Davis,66,Phone,
2047,Ethan,Davis,41,Phone,
2048,George,Davis,18,Email,
2049,Fiona,Brown,55,SMS,
2050,George,Brown,56,Phone,
2051,Diana,Davis,19,Email,
2052,Diana,Williams,49,Phone,
2053,Charlie,Garcia,59,Mail,
2054,Charlie,Garcia,62,SMS,
2055,Alice,Davis,48,SMS,
2056,Fiona,Williams,41,Email,468
2057,Bob,Brown,54,Phone,
2058,Hannah,Garcia,77,Phone,624
2059,Fiona,Brown,42,SMS,
2060,Bob,Williams,42,SMS,
2061,Fiona,Garcia,70,SMS,563
2062,George,Brown,47,Email,92
2063,Ethan,Brown,80,SMS,
2064,Fiona,Garcia,32,Email,
2065,Ethan,Brown,35,Email,
2066,George,Brown,77,Email,
2067,Hannah,Miller,31,Phone,
2068,Hannah,Miller,65,Phone,
2069,Ethan,Miller,80,Email,
2070,Diana,Jones,61,Phone,
2071,Charlie,Johnson,34,Mail,
2072,Fiona,Davis,30,Phone,
2073,Alice,Smith,34,Mail,
2074,Diana,Williams,75,Phone,
2075,Charlie,Garcia,56,Phone,
2076,Fiona,Davis,49,Email,233
2077,Alice,Williams,75,Mail,
2078,Hannah,Brown,71,SMS,778
2079,George,Davis,59,Phone,
2080,Hannah,Williams,45,SMS,
2081,Fiona,Johnson,50,SMS,168
2082,Alice,Williams,24,Email,
2083,Fiona,Williams,67,SMS,
2084,Fiona,Garcia,39,SMS,
2085,Charlie,Smith,79,Phone,
2086,Alice,Davis,78,Email,
2087,Bob,Johnson,51,Mail,355
2088,Diana,Jones,26,Email,
2089,Fiona,Johnson,47,Email,
2090,Diana,Johnson,65,Mail,941
2091,Diana,Brown,47,Phone,
2092,Alice,Garcia,38,SMS,937
2093,Charlie,Williams,30,Email,695
2094,Bob,Johnson,64,Phone,652
2095,Fiona,Miller,46,Mail,
2096,George,Brown,57,Email,39
2097,Fiona,Smith,57,Phone,
2098,Bob,Garcia,40,SMS,662
2099,Bob,Davis,38,Phone,991
2100,Fiona,Smith,78,Phone,
2101,Ethan,Johnson,41,Email,
2102,Alice,Jones,66,Phone,
2103,Fiona,Johnson,29,Phone,631
2104,Alice,Jones,18,Phone,
2105,Ethan,Jones,39,SMS,
2106,Charlie,Garcia,34,Email,
2107,Ethan,Garcia,23,Phone,
2108,George,Jones,72,Mail,
2109,Ethan,Smith,72,Phone,
2110,Fiona,Williams,53,SMS,
2111,Charlie,Williams,18,SMS,
2112,Alice,Miller,23,Email,
2113,Diana,Davis,73,Email,69
2114,Alice,Miller,55,Phone,
2115,Alice,Jones,48,Mail,
2116,George,Williams,74,Email,472
2117,Alice,Williams,42,Email,
2118,Bob,Smith,36,Phone,
2119,Fiona,Brown,63,Phone,373
2120,Alice,Johnson,40,SMS,141
2121,Diana,Jones,53,Email,
2122,Ethan,Johnson,28,Email,
2123,Hannah,Miller,36,Mail,
2124,Hannah,Miller,45,Phone,
2125,Ethan,Johnson,39,Phone,
2126,Charlie,Davis,54,Mail,417
2127,Diana,Williams,52,Email,
2128,Fiona,Miller,49,Mail,
2129,Alice,Johnson,41,SMS,
2130,Ethan,Johnson,43,Phone,
2131,Alice,Jones,60,Email,
2132,Bob,Williams,26,SMS,
2133,Fiona,Garcia,69,Mail,
2134,Ethan,Johnson,44,Phone,686
2135,Bob,Brown,24,Mail,
2136,Ethan,Smith,21,Phone,
2137,Fiona,Smith,70,Email,975
2138,Bob,Smith,28,Mail,
2139,Diana,Garcia,35,Phone,458
2140,Charlie,Williams,50,Mail,72
2141,Hannah,Garcia,55,Email,
2142,Bob,Miller,49,SMS,
2143,Diana,Smith,56,Email,770
2144,Bob,Brown,25,SMS,
2145,Diana,Smith,69,Phone,744
2146,Diana,Jones,50,Phone,
2147,Fiona,Johnson,57,SMS,
2148,Charlie,Davis,66,SMS,783
2149,Diana,Johnson,66,Mail,
2150,George,Garcia,49,Mail,
2151,Fiona,Jones,77,Mail,647
2152,Fiona,Johnson,39,Mail,
2153,Fiona,Williams,72,Email,
2154,Fiona,Davis,61,Mail,
2155,Charlie,Jones,23,Mail,
2156,Fiona,Johnson,68,Email,
2157,Fiona,Smith,65,Phone,
2158,Charlie,Davis,57,Email,
2159,George,Jones,47,Phone,
2160,Diana,Davis,40,SMS,909
2161,Diana,Davis,69,SMS,
2162,Fiona,Williams,69,Mail,
2163,Diana,Garcia,19,Email,187
2164,George,Smith,18,Phone,
2165,Alice,Smith,49,Mail,
2166,Alice,Smith,42,Mail,
2167,Alice,Smith,42,SMS,996
2168,Ethan,Brown,72,SMS,
2169,Fiona,Davis,73,Phone,
2170,Bob,Smith,58,Phone,542
2171,Charlie,Jones,51,SMS,
2172,Charlie,Jones,32,SMS,
2173,Ethan,Garcia,46,Phone,
2174,Alice,Miller,70,Phone,
2175,Charlie,Johnson,59,Mail,
2176,George,Jones,75,Mail,
2177,George,Smith,55,SMS,
2178,Bob,Jones,38,Mail,899
2179,Diana,Davis,26,SMS,
2180,Alice,Johnson,23,Email,698
2181,Alice,Miller,41,Mail,427
2182,Hannah,Jones,46,Mail,
2183,Ethan,Garcia,58,Phone,40
2184,George,Garcia,34,Phone,825
2185,Hannah,Williams,64,Email,
2186,Charlie,Davis,70,Email,367
2187,Hannah,Davis,79,Phone,
2188,Diana,Garcia,59,SMS,
2189,Bob,Williams,59,Email,
2190,Fiona,Johnson,25,SMS,
2191,Ethan,Jones,20,Email,
2192,Fiona,Jones,67,Mail,
2193,Diana,Davis,27,Email,
2194,Fiona,Johnson,34,Mail,
2195,Ethan,Jones,64,SMS,
2196,George,Smith,24,Email,
2197,Hannah,Smith,39,Mail,
2198,Hannah,Davis,48,Mail,795
2199,Fiona,Davis,55,SMS,
2200,Ethan,Garcia,54,Phone,511
2201,Diana,Smith,41,Email,
2202,Fiona,Brown,48,Mail,
2203,Diana,Jones,53,Mail,868
2204,Ethan,Miller,45,SMS,546
2205,Diana,Miller,74,Email,
2206,Bob,Williams,31,SMS,393
2207,Hannah,Miller,19,Email,
2208,Fiona,Davis,76,Phone,
2209,Fiona,Brown,29,SMS,
2210,Hannah,Johnson,59,SMS,
2211,Diana,Miller,74,SMS,
2212,Bob,Williams,78,Email,
2213,George,Brown,39,Email,
2214,Diana,Williams,23,Email,860
2215,Charlie,Jones,46,Email,
2216,George,Brown,26,Phone,
2217,Alice,Jones,56,Phone,
2218,Ethan,Williams,68,Phone,
2219,Fiona,Miller,29,Phone,
2220,Diana,Davis,45,Email,
2221,Fiona,Miller,41,Mail,
2222,Bob,Miller,55,Phone,581
2223,Charlie,Brown,63,Email,644
2224,Charlie,Miller,71,SMS,
2225,Diana,Garcia,73,SMS,
2226,Charlie,Johnson,46,Mail,
2227,Alice,Davis,29,Email,
2228,Bob,Johnson,23,SMS,
2229,George,Smith,60,Phone,
2230,Fiona,Smith,69,SMS,
2231,Fiona,Miller,44,Email,
2232,George,Smith,72,SMS,884
2233,Fiona,Brown,55,Phone,
2234,Charlie,Johnson,44,SMS,
2235,Fiona,Brown,63,Email,
2236,Fiona,Miller,32,Mail,
2237,Charlie,Jones,24,SMS,448
2238,Ethan,Davis,19,Email,761
2239,Charlie,Jones,63,SMS,
2240,Fiona,Jones,72,Phone,
2241,George,Jones,77,Mail,
2242,Charlie,Garcia,77,SMS,
2243,Alice,Garcia,39,Mail,21
2244,Hannah,Smith,47,Email,
2245,Ethan,Brown,75,Phone,240
2246,Hannah,Smith,67,Email,
2247,Ethan,Miller,65,Mail,
2248,Fiona,Garcia,39,Mail,151
2249,Charlie,Jones,22,Phone,
2250,Ethan,Williams,71,Email,
2251,Charlie,Davis,46,Email,
2252,Alice,Smith,22,SMS,
2253,Bob,Miller,53,Mail,
2254,Fiona,Johnson,80,Email,245
2255,Bob,Miller,80,Email,
2256,Alice,Jones,45,Mail,
2257,Charlie,Johnson,78,Mail,
2258,Alice,Jones,38,SMS,
2259,Hannah,Williams,26,SMS,
2260,Alice,Jones,32,SMS,
2261,Hannah,Jones,26,Mail,
2262,Alice,Jones,46,Email,777
2263,Hannah,Smith,74,SMS,
2264,Diana,Jones,54,Phone,
2265,Alice,Brown,40,SMS,
2266,Hannah,Brown,80,Phone,
2267,Diana,Garcia,39,Mail,
2268,Hannah,Williams,45,Phone,579
2269,Hannah,Brown,35,Mail,816
2270,Fiona,Miller,73,SMS,
2271,Hannah,Garcia,54,Mail,
2272,Ethan,Garcia,67,Email,
2273,Bob,Jones,59,Phone,
2274,Hannah,Garcia,19,Mail,
2275,Hannah,Brown,75,SMS,
2276,George,Miller,18,SMS,595
2277,Ethan,Jones,19,Phone,
2278,Bob,Smith,49,Mail,
2279,Charlie,Johnson,66,Mail,
2280,Ethan,Smith,79,Mail,
2281,Diana,Garcia,38,SMS,856
2282,Diana,Miller,40,Email,
2283,Ethan,Smith,66,Email,
2284,Bob,Miller,47,SMS,
2285,Charlie,Davis,56,Phone,56
2286,Alice,Smith,79,Email,
2287,Charlie,Johnson,53,SMS,
2288,Diana,Garcia,41,Mail,
2289,Charlie,Garcia,31,SMS,794
2290,Diana,Johnson,28,Email,
2291,Fiona,Brown,73,Phone,
2292,Fiona,Johnson,32,Mail,
2293,Bob,Johnson,29,Mail,
2294,Diana,Garcia,36,Email,
2295,Charlie,Garcia,66,Mail,340
2296,Diana,Miller,72,Email,
2297,Hannah,Garcia,74,Mail,
2298,Ethan,Jones,34,Mail,
2299,George,Williams,42,Mail,
2300,Charlie,Johnson,64,SMS,
2301,Diana,Garcia,28,SMS,
2302,George,Garcia,28,Email,
2303,Fiona,Smith,57,Email,543
2304,Ethan,Miller,64,SMS,
2305,Charlie,Miller,67,Email,
